"CellID"	"Plate"	"Well"	"File"	"Type"
"24906_7_27"	"3315"	"B03"	"27"	"Donor-3-EM"
"24906_7_28"	"3315"	"B04"	"28"	"Donor-3-EM"
"24906_7_29"	"3315"	"B05"	"29"	"Donor-3-EM"
"24906_7_30"	"3315"	"B06"	"30"	"Donor-3-EM"
"24906_7_31"	"3315"	"B07"	"31"	"Donor-3-EM"
"24906_7_32"	"3315"	"B08"	"32"	"Donor-3-EM"
"24906_7_33"	"3315"	"B09"	"33"	"Donor-3-EM"
"24906_7_34"	"3315"	"B10"	"34"	"Donor-3-EM"
"24906_7_35"	"3315"	"B11"	"35"	"Donor-3-EM"
"24906_7_36"	"3315"	"B12"	"36"	"Donor-3-EM"
"24906_7_37"	"3315"	"B13"	"37"	"Donor-3-DM"
"24906_7_38"	"3315"	"B14"	"38"	"Donor-3-DM"
"24906_7_39"	"3315"	"B15"	"39"	"Donor-3-DM"
"24906_7_40"	"3315"	"B16"	"40"	"Donor-3-DM"
"24906_7_41"	"3315"	"B17"	"41"	"Donor-3-DM"
"24906_7_42"	"3315"	"B18"	"42"	"Donor-3-DM"
"24906_7_43"	"3315"	"B19"	"43"	"Donor-3-DM"
"24906_7_44"	"3315"	"B20"	"44"	"Donor-3-DM"
"24906_7_45"	"3315"	"B21"	"45"	"Donor-3-DM"
"24906_7_46"	"3315"	"B22"	"46"	"Donor-3-DM"
"24906_7_47"	"3315"	"B23"	"47"	"Donor-3-DM"
"24906_7_48"	"3315"	"B24"	"48"	"Donor-3-DM"
"24906_7_49"	"3315"	"C01"	"49"	"Donor-3-EM"
"24906_7_50"	"3315"	"C02"	"50"	"Donor-3-EM"
"24906_7_51"	"3315"	"C03"	"51"	"Donor-3-EM"
"24906_7_52"	"3315"	"C04"	"52"	"Donor-3-EM"
"24906_7_53"	"3315"	"C05"	"53"	"Donor-3-EM"
"24906_7_54"	"3315"	"C06"	"54"	"Donor-3-EM"
"24906_7_55"	"3315"	"C07"	"55"	"Donor-3-EM"
"24906_7_56"	"3315"	"C08"	"56"	"Donor-3-EM"
"24906_7_57"	"3315"	"C09"	"57"	"Donor-3-EM"
"24906_7_58"	"3315"	"C10"	"58"	"Donor-3-EM"
"24906_7_59"	"3315"	"C11"	"59"	"Donor-3-EM"
"24906_7_60"	"3315"	"C12"	"60"	"Donor-3-EM"
"24906_7_61"	"3315"	"C13"	"61"	"Donor-3-DM"
"24906_7_62"	"3315"	"C14"	"62"	"Donor-3-DM"
"24906_7_63"	"3315"	"C15"	"63"	"Donor-3-DM"
"24906_7_64"	"3315"	"C16"	"64"	"Donor-3-DM"
"24906_7_65"	"3315"	"C17"	"65"	"Donor-3-DM"
"24906_7_66"	"3315"	"C18"	"66"	"Donor-3-DM"
"24906_7_67"	"3315"	"C19"	"67"	"Donor-3-DM"
"24906_7_68"	"3315"	"C20"	"68"	"Donor-3-DM"
"24906_7_69"	"3315"	"C21"	"69"	"Donor-3-DM"
"24906_7_70"	"3315"	"C22"	"70"	"Donor-3-DM"
"24906_7_71"	"3315"	"C23"	"71"	"Donor-3-DM"
"24906_7_72"	"3315"	"C24"	"72"	"Donor-3-DM"
"24906_7_73"	"3315"	"D01"	"73"	"Donor-3-EM"
"24906_7_74"	"3315"	"D02"	"74"	"Donor-3-EM"
"24906_7_75"	"3315"	"D03"	"75"	"Donor-3-EM"
"24906_7_76"	"3315"	"D04"	"76"	"Donor-3-EM"
"24906_7_77"	"3315"	"D05"	"77"	"Donor-3-EM"
"24906_7_78"	"3315"	"D06"	"78"	"Donor-3-EM"
"24906_7_79"	"3315"	"D07"	"79"	"Donor-3-EM"
"24906_7_80"	"3315"	"D08"	"80"	"Donor-3-EM"
"24906_7_81"	"3315"	"D09"	"81"	"Donor-3-EM"
"24906_7_82"	"3315"	"D10"	"82"	"Donor-3-EM"
"24906_7_83"	"3315"	"D11"	"83"	"Donor-3-EM"
"24906_7_84"	"3315"	"D12"	"84"	"Donor-3-EM"
"24906_7_85"	"3315"	"D13"	"85"	"Donor-3-DM"
"24906_7_86"	"3315"	"D14"	"86"	"Donor-3-DM"
"24906_7_87"	"3315"	"D15"	"87"	"Donor-3-DM"
"24906_7_88"	"3315"	"D16"	"88"	"Donor-3-DM"
"24906_7_89"	"3315"	"D17"	"89"	"Donor-3-DM"
"24906_7_90"	"3315"	"D18"	"90"	"Donor-3-DM"
"24906_7_91"	"3315"	"D19"	"91"	"Donor-3-DM"
"24906_7_92"	"3315"	"D20"	"92"	"Donor-3-DM"
"24906_7_93"	"3315"	"D21"	"93"	"Donor-3-DM"
"24906_7_94"	"3315"	"D22"	"94"	"Donor-3-DM"
"24906_7_95"	"3315"	"D23"	"95"	"Donor-3-DM"
"24906_7_96"	"3315"	"D24"	"96"	"Donor-3-DM"
"24906_7_97"	"3315"	"E01"	"97"	"Donor-3-EM"
"24906_7_98"	"3315"	"E02"	"98"	"Donor-3-EM"
"24906_7_99"	"3315"	"E03"	"99"	"Donor-3-EM"
"24906_7_100"	"3315"	"E04"	"100"	"Donor-3-EM"
"24906_7_101"	"3315"	"E05"	"101"	"Donor-3-EM"
"24906_7_102"	"3315"	"E06"	"102"	"Donor-3-EM"
"24906_7_103"	"3315"	"E07"	"103"	"Donor-3-EM"
"24906_7_104"	"3315"	"E08"	"104"	"Donor-3-EM"
"24906_7_105"	"3315"	"E09"	"105"	"Donor-3-EM"
"24906_7_106"	"3315"	"E10"	"106"	"Donor-3-EM"
"24906_7_107"	"3315"	"E11"	"107"	"Donor-3-EM"
"24906_7_108"	"3315"	"E12"	"108"	"Donor-3-EM"
"24906_7_109"	"3315"	"E13"	"109"	"Donor-3-DM"
"24906_7_110"	"3315"	"E14"	"110"	"Donor-3-DM"
"24906_7_111"	"3315"	"E15"	"111"	"Donor-3-DM"
"24906_7_112"	"3315"	"E16"	"112"	"Donor-3-DM"
"24906_7_113"	"3315"	"E17"	"113"	"Donor-3-DM"
"24906_7_114"	"3315"	"E18"	"114"	"Donor-3-DM"
"24906_7_115"	"3315"	"E19"	"115"	"Donor-3-DM"
"24906_7_116"	"3315"	"E20"	"116"	"Donor-3-DM"
"24906_7_117"	"3315"	"E21"	"117"	"Donor-3-DM"
"24906_7_118"	"3315"	"E22"	"118"	"Donor-3-DM"
"24906_7_119"	"3315"	"E23"	"119"	"Donor-3-DM"
"24906_7_120"	"3315"	"E24"	"120"	"Donor-3-DM"
"24906_7_121"	"3315"	"F01"	"121"	"Donor-3-EM"
"24906_7_122"	"3315"	"F02"	"122"	"Donor-3-EM"
"24906_7_123"	"3315"	"F03"	"123"	"Donor-3-EM"
"24906_7_124"	"3315"	"F04"	"124"	"Donor-3-EM"
"24906_7_125"	"3315"	"F05"	"125"	"Donor-3-EM"
"24906_7_126"	"3315"	"F06"	"126"	"Donor-3-EM"
"24906_7_127"	"3315"	"F07"	"127"	"Donor-3-EM"
"24906_7_128"	"3315"	"F08"	"128"	"Donor-3-EM"
"24906_7_129"	"3315"	"F09"	"129"	"Donor-3-EM"
"24906_7_130"	"3315"	"F10"	"130"	"Donor-3-EM"
"24906_7_131"	"3315"	"F11"	"131"	"Donor-3-EM"
"24906_7_132"	"3315"	"F12"	"132"	"Donor-3-EM"
"24906_7_133"	"3315"	"F13"	"133"	"Donor-3-DM"
"24906_7_134"	"3315"	"F14"	"134"	"Donor-3-DM"
"24906_7_135"	"3315"	"F15"	"135"	"Donor-3-DM"
"24906_7_136"	"3315"	"F16"	"136"	"Donor-3-DM"
"24906_7_137"	"3315"	"F17"	"137"	"Donor-3-DM"
"24906_7_138"	"3315"	"F18"	"138"	"Donor-3-DM"
"24906_7_139"	"3315"	"F19"	"139"	"Donor-3-DM"
"24906_7_140"	"3315"	"F20"	"140"	"Donor-3-DM"
"24906_7_141"	"3315"	"F21"	"141"	"Donor-3-DM"
"24906_7_142"	"3315"	"F22"	"142"	"Donor-3-DM"
"24906_7_143"	"3315"	"F23"	"143"	"Donor-3-DM"
"24906_7_144"	"3315"	"F24"	"144"	"Donor-3-DM"
"24906_7_145"	"3315"	"G01"	"145"	"Donor-3-EM"
"24906_7_146"	"3315"	"G02"	"146"	"Donor-3-EM"
"24906_7_147"	"3315"	"G03"	"147"	"Donor-3-EM"
"24906_7_148"	"3315"	"G04"	"148"	"Donor-3-EM"
"24906_7_149"	"3315"	"G05"	"149"	"Donor-3-EM"
"24906_7_150"	"3315"	"G06"	"150"	"Donor-3-EM"
"24906_7_151"	"3315"	"G07"	"151"	"Donor-3-EM"
"24906_7_152"	"3315"	"G08"	"152"	"Donor-3-EM"
"24906_7_153"	"3315"	"G09"	"153"	"Donor-3-EM"
"24906_7_154"	"3315"	"G10"	"154"	"Donor-3-EM"
"24906_7_155"	"3315"	"G11"	"155"	"Donor-3-EM"
"24906_7_156"	"3315"	"G12"	"156"	"Donor-3-EM"
"24906_7_157"	"3315"	"G13"	"157"	"Donor-3-DM"
"24906_7_158"	"3315"	"G14"	"158"	"Donor-3-DM"
"24906_7_159"	"3315"	"G15"	"159"	"Donor-3-DM"
"24906_7_160"	"3315"	"G16"	"160"	"Donor-3-DM"
"24906_7_161"	"3315"	"G17"	"161"	"Donor-3-DM"
"24906_7_162"	"3315"	"G18"	"162"	"Donor-3-DM"
"24906_7_163"	"3315"	"G19"	"163"	"Donor-3-DM"
"24906_7_164"	"3315"	"G20"	"164"	"Donor-3-DM"
"24906_7_165"	"3315"	"G21"	"165"	"Donor-3-DM"
"24906_7_166"	"3315"	"G22"	"166"	"Donor-3-DM"
"24906_7_167"	"3315"	"G23"	"167"	"Donor-3-DM"
"24906_7_168"	"3315"	"G24"	"168"	"Donor-3-DM"
"24906_7_169"	"3315"	"H01"	"169"	"Donor-3-EM"
"24906_7_170"	"3315"	"H02"	"170"	"Donor-3-EM"
"24906_7_171"	"3315"	"H03"	"171"	"Donor-3-EM"
"24906_7_172"	"3315"	"H04"	"172"	"Donor-3-EM"
"24906_7_173"	"3315"	"H05"	"173"	"Donor-3-EM"
"24906_7_174"	"3315"	"H06"	"174"	"Donor-3-EM"
"24906_7_175"	"3315"	"H07"	"175"	"Donor-3-EM"
"24906_7_176"	"3315"	"H08"	"176"	"Donor-3-EM"
"24906_7_177"	"3315"	"H09"	"177"	"Donor-3-EM"
"24906_7_178"	"3315"	"H10"	"178"	"Donor-3-EM"
"24906_7_179"	"3315"	"H11"	"179"	"Donor-3-EM"
"24906_7_180"	"3315"	"H12"	"180"	"Donor-3-EM"
"24906_7_181"	"3315"	"H13"	"181"	"Donor-3-DM"
"24906_7_182"	"3315"	"H14"	"182"	"Donor-3-DM"
"24906_7_183"	"3315"	"H15"	"183"	"Donor-3-DM"
"24906_7_184"	"3315"	"H16"	"184"	"Donor-3-DM"
"24906_7_185"	"3315"	"H17"	"185"	"Donor-3-DM"
"24906_7_186"	"3315"	"H18"	"186"	"Donor-3-DM"
"24906_7_187"	"3315"	"H19"	"187"	"Donor-3-DM"
"24906_7_188"	"3315"	"H20"	"188"	"Donor-3-DM"
"24906_7_189"	"3315"	"H21"	"189"	"Donor-3-DM"
"24906_7_190"	"3315"	"H22"	"190"	"Donor-3-DM"
"24906_7_191"	"3315"	"H23"	"191"	"Donor-3-DM"
"24906_7_192"	"3315"	"H24"	"192"	"Donor-3-DM"
"24906_7_193"	"3315"	"I01"	"193"	"Donor-3-EM"
"24906_7_194"	"3315"	"I02"	"194"	"Donor-3-EM"
"24906_7_195"	"3315"	"I03"	"195"	"Donor-3-EM"
"24906_7_196"	"3315"	"I04"	"196"	"Donor-3-EM"
"24906_7_197"	"3315"	"I05"	"197"	"Donor-3-EM"
"24906_7_198"	"3315"	"I06"	"198"	"Donor-3-EM"
"24906_7_199"	"3315"	"I07"	"199"	"Donor-3-EM"
"24906_7_200"	"3315"	"I08"	"200"	"Donor-3-EM"
"24906_7_201"	"3315"	"I09"	"201"	"Donor-3-EM"
"24906_7_202"	"3315"	"I10"	"202"	"Donor-3-EM"
"24906_7_203"	"3315"	"I11"	"203"	"Donor-3-EM"
"24906_7_204"	"3315"	"I12"	"204"	"Donor-3-EM"
"24906_7_205"	"3315"	"I13"	"205"	"Donor-3-DM"
"24906_7_206"	"3315"	"I14"	"206"	"Donor-3-DM"
"24906_7_207"	"3315"	"I15"	"207"	"Donor-3-DM"
"24906_7_208"	"3315"	"I16"	"208"	"Donor-3-DM"
"24906_7_209"	"3315"	"I17"	"209"	"Donor-3-DM"
"24906_7_210"	"3315"	"I18"	"210"	"Donor-3-DM"
"24906_7_211"	"3315"	"I19"	"211"	"Donor-3-DM"
"24906_7_212"	"3315"	"I20"	"212"	"Donor-3-DM"
"24906_7_213"	"3315"	"I21"	"213"	"Donor-3-DM"
"24906_7_214"	"3315"	"I22"	"214"	"Donor-3-DM"
"24906_7_215"	"3315"	"I23"	"215"	"Donor-3-DM"
"24906_7_216"	"3315"	"I24"	"216"	"Donor-3-DM"
"24906_7_217"	"3315"	"J01"	"217"	"Donor-3-EM"
"24906_7_218"	"3315"	"J02"	"218"	"Donor-3-EM"
"24906_7_219"	"3315"	"J03"	"219"	"Donor-3-EM"
"24906_7_220"	"3315"	"J04"	"220"	"Donor-3-EM"
"24906_7_221"	"3315"	"J05"	"221"	"Donor-3-EM"
"24906_7_222"	"3315"	"J06"	"222"	"Donor-3-EM"
"24906_7_223"	"3315"	"J07"	"223"	"Donor-3-EM"
"24906_7_224"	"3315"	"J08"	"224"	"Donor-3-EM"
"24906_7_225"	"3315"	"J09"	"225"	"Donor-3-EM"
"24906_7_226"	"3315"	"J10"	"226"	"Donor-3-EM"
"24906_7_227"	"3315"	"J11"	"227"	"Donor-3-EM"
"24906_7_228"	"3315"	"J12"	"228"	"Donor-3-EM"
"24906_7_229"	"3315"	"J13"	"229"	"Donor-3-DM"
"24906_7_230"	"3315"	"J14"	"230"	"Donor-3-DM"
"24906_7_231"	"3315"	"J15"	"231"	"Donor-3-DM"
"24906_7_232"	"3315"	"J16"	"232"	"Donor-3-DM"
"24906_7_233"	"3315"	"J17"	"233"	"Donor-3-DM"
"24906_7_234"	"3315"	"J18"	"234"	"Donor-3-DM"
"24906_7_235"	"3315"	"J19"	"235"	"Donor-3-DM"
"24906_7_236"	"3315"	"J20"	"236"	"Donor-3-DM"
"24906_7_237"	"3315"	"J21"	"237"	"Donor-3-DM"
"24906_7_238"	"3315"	"J22"	"238"	"Donor-3-DM"
"24906_7_239"	"3315"	"J23"	"239"	"Donor-3-DM"
"24906_7_240"	"3315"	"J24"	"240"	"Donor-3-DM"
"24906_7_241"	"3315"	"K01"	"241"	"Donor-3-EM"
"24906_7_242"	"3315"	"K02"	"242"	"Donor-3-EM"
"24906_7_243"	"3315"	"K03"	"243"	"Donor-3-EM"
"24906_7_244"	"3315"	"K04"	"244"	"Donor-3-EM"
"24906_7_245"	"3315"	"K05"	"245"	"Donor-3-EM"
"24906_7_246"	"3315"	"K06"	"246"	"Donor-3-EM"
"24906_7_247"	"3315"	"K07"	"247"	"Donor-3-EM"
"24906_7_248"	"3315"	"K08"	"248"	"Donor-3-EM"
"24906_7_249"	"3315"	"K09"	"249"	"Donor-3-EM"
"24906_7_250"	"3315"	"K10"	"250"	"Donor-3-EM"
"24906_7_251"	"3315"	"K11"	"251"	"Donor-3-EM"
"24906_7_252"	"3315"	"K12"	"252"	"Donor-3-EM"
"24906_7_253"	"3315"	"K13"	"253"	"Donor-3-DM"
"24906_7_254"	"3315"	"K14"	"254"	"Donor-3-DM"
"24906_7_255"	"3315"	"K15"	"255"	"Donor-3-DM"
"24906_7_256"	"3315"	"K16"	"256"	"Donor-3-DM"
"24906_7_257"	"3315"	"K17"	"257"	"Donor-3-DM"
"24906_7_258"	"3315"	"K18"	"258"	"Donor-3-DM"
"24906_7_259"	"3315"	"K19"	"259"	"Donor-3-DM"
"24906_7_260"	"3315"	"K20"	"260"	"Donor-3-DM"
"24906_7_261"	"3315"	"K21"	"261"	"Donor-3-DM"
"24906_7_262"	"3315"	"K22"	"262"	"Donor-3-DM"
"24906_7_263"	"3315"	"K23"	"263"	"Donor-3-DM"
"24906_7_264"	"3315"	"K24"	"264"	"Donor-3-DM"
"24906_7_265"	"3315"	"L01"	"265"	"Donor-3-EM"
"24906_7_266"	"3315"	"L02"	"266"	"Donor-3-EM"
"24906_7_267"	"3315"	"L03"	"267"	"Donor-3-EM"
"24906_7_268"	"3315"	"L04"	"268"	"Donor-3-EM"
"24906_7_269"	"3315"	"L05"	"269"	"Donor-3-EM"
"24906_7_270"	"3315"	"L06"	"270"	"Donor-3-EM"
"24906_7_271"	"3315"	"L07"	"271"	"Donor-3-EM"
"24906_7_272"	"3315"	"L08"	"272"	"Donor-3-EM"
"24906_7_273"	"3315"	"L09"	"273"	"Donor-3-EM"
"24906_7_274"	"3315"	"L10"	"274"	"Donor-3-EM"
"24906_7_275"	"3315"	"L11"	"275"	"Donor-3-EM"
"24906_7_276"	"3315"	"L12"	"276"	"Donor-3-EM"
"24906_7_277"	"3315"	"L13"	"277"	"Donor-3-DM"
"24906_7_278"	"3315"	"L14"	"278"	"Donor-3-DM"
"24906_7_279"	"3315"	"L15"	"279"	"Donor-3-DM"
"24906_7_280"	"3315"	"L16"	"280"	"Donor-3-DM"
"24906_7_281"	"3315"	"L17"	"281"	"Donor-3-DM"
"24906_7_282"	"3315"	"L18"	"282"	"Donor-3-DM"
"24906_7_283"	"3315"	"L19"	"283"	"Donor-3-DM"
"24906_7_284"	"3315"	"L20"	"284"	"Donor-3-DM"
"24906_7_285"	"3315"	"L21"	"285"	"Donor-3-DM"
"24906_7_286"	"3315"	"L22"	"286"	"Donor-3-DM"
"24906_7_287"	"3315"	"L23"	"287"	"Donor-3-DM"
"24906_7_288"	"3315"	"L24"	"288"	"Donor-3-DM"
"24906_7_289"	"3315"	"M01"	"289"	"Donor-3-EM"
"24906_7_290"	"3315"	"M02"	"290"	"Donor-3-EM"
"24906_7_291"	"3315"	"M03"	"291"	"Donor-3-EM"
"24906_7_292"	"3315"	"M04"	"292"	"Donor-3-EM"
"24906_7_293"	"3315"	"M05"	"293"	"Donor-3-EM"
"24906_7_294"	"3315"	"M06"	"294"	"Donor-3-EM"
"24906_7_295"	"3315"	"M07"	"295"	"Donor-3-EM"
"24906_7_296"	"3315"	"M08"	"296"	"Donor-3-EM"
"24906_7_297"	"3315"	"M09"	"297"	"Donor-3-EM"
"24906_7_298"	"3315"	"M10"	"298"	"Donor-3-EM"
"24906_7_299"	"3315"	"M11"	"299"	"Donor-3-EM"
"24906_7_300"	"3315"	"M12"	"300"	"Donor-3-EM"
"24906_7_301"	"3315"	"M13"	"301"	"Donor-3-DM"
"24906_7_302"	"3315"	"M14"	"302"	"Donor-3-DM"
"24906_7_303"	"3315"	"M15"	"303"	"Donor-3-DM"
"24906_7_304"	"3315"	"M16"	"304"	"Donor-3-DM"
"24906_7_305"	"3315"	"M17"	"305"	"Donor-3-DM"
"24906_7_306"	"3315"	"M18"	"306"	"Donor-3-DM"
"24906_7_307"	"3315"	"M19"	"307"	"Donor-3-DM"
"24906_7_308"	"3315"	"M20"	"308"	"Donor-3-DM"
"24906_7_309"	"3315"	"M21"	"309"	"Donor-3-DM"
"24906_7_310"	"3315"	"M22"	"310"	"Donor-3-DM"
"24906_7_311"	"3315"	"M23"	"311"	"Donor-3-DM"
"24906_7_312"	"3315"	"M24"	"312"	"Donor-3-DM"
"24906_7_313"	"3315"	"N01"	"313"	"Donor-3-EM"
"24906_7_314"	"3315"	"N02"	"314"	"Donor-3-EM"
"24906_7_315"	"3315"	"N03"	"315"	"Donor-3-EM"
"24906_7_316"	"3315"	"N04"	"316"	"Donor-3-EM"
"24906_7_317"	"3315"	"N05"	"317"	"Donor-3-EM"
"24906_7_318"	"3315"	"N06"	"318"	"Donor-3-EM"
"24906_7_319"	"3315"	"N07"	"319"	"Donor-3-EM"
"24906_7_320"	"3315"	"N08"	"320"	"Donor-3-EM"
"24906_7_321"	"3315"	"N09"	"321"	"Donor-3-EM"
"24906_7_322"	"3315"	"N10"	"322"	"Donor-3-EM"
"24906_7_323"	"3315"	"N11"	"323"	"Donor-3-EM"
"24906_7_324"	"3315"	"N12"	"324"	"Donor-3-EM"
"24906_7_325"	"3315"	"N13"	"325"	"Donor-3-DM"
"24906_7_326"	"3315"	"N14"	"326"	"Donor-3-DM"
"24906_7_327"	"3315"	"N15"	"327"	"Donor-3-DM"
"24906_7_328"	"3315"	"N16"	"328"	"Donor-3-DM"
"24906_7_329"	"3315"	"N17"	"329"	"Donor-3-DM"
"24906_7_330"	"3315"	"N18"	"330"	"Donor-3-DM"
"24906_7_331"	"3315"	"N19"	"331"	"Donor-3-DM"
"24906_7_332"	"3315"	"N20"	"332"	"Donor-3-DM"
"24906_7_333"	"3315"	"N21"	"333"	"Donor-3-DM"
"24906_7_334"	"3315"	"N22"	"334"	"Donor-3-DM"
"24906_7_335"	"3315"	"N23"	"335"	"Donor-3-DM"
"24906_7_336"	"3315"	"N24"	"336"	"Donor-3-DM"
"24906_7_337"	"3315"	"O01"	"337"	"Donor-3-EM"
"24906_7_338"	"3315"	"O02"	"338"	"Donor-3-EM"
"24906_7_339"	"3315"	"O03"	"339"	"Donor-3-EM"
"24906_7_340"	"3315"	"O04"	"340"	"Donor-3-EM"
"24906_7_341"	"3315"	"O05"	"341"	"Donor-3-EM"
"24906_7_342"	"3315"	"O06"	"342"	"Donor-3-EM"
"24906_7_343"	"3315"	"O07"	"343"	"Donor-3-EM"
"24906_7_344"	"3315"	"O08"	"344"	"Donor-3-EM"
"24906_7_345"	"3315"	"O09"	"345"	"Donor-3-EM"
"24906_7_346"	"3315"	"O10"	"346"	"Donor-3-EM"
"24906_7_347"	"3315"	"O11"	"347"	"Donor-3-EM"
"24906_7_348"	"3315"	"O12"	"348"	"Donor-3-EM"
"24906_7_349"	"3315"	"O13"	"349"	"Donor-3-DM"
"24906_7_350"	"3315"	"O14"	"350"	"Donor-3-DM"
"24906_7_351"	"3315"	"O15"	"351"	"Donor-3-DM"
"24906_7_352"	"3315"	"O16"	"352"	"Donor-3-DM"
"24906_7_353"	"3315"	"O17"	"353"	"Donor-3-DM"
"24906_7_354"	"3315"	"O18"	"354"	"Donor-3-DM"
"24906_7_355"	"3315"	"O19"	"355"	"Donor-3-DM"
"24906_7_356"	"3315"	"O20"	"356"	"Donor-3-DM"
"24906_7_357"	"3315"	"O21"	"357"	"Donor-3-DM"
"24906_7_358"	"3315"	"O22"	"358"	"Donor-3-DM"
"24906_7_359"	"3315"	"O23"	"359"	"Donor-3-DM"
"24906_7_360"	"3315"	"O24"	"360"	"Donor-3-DM"
"24906_7_361"	"3315"	"P01"	"361"	"Donor-3-EM"
"24906_7_362"	"3315"	"P02"	"362"	"Donor-3-EM"
"24906_7_363"	"3315"	"P03"	"363"	"Donor-3-EM"
"24906_7_364"	"3315"	"P04"	"364"	"Donor-3-EM"
"24906_7_365"	"3315"	"P05"	"365"	"Donor-3-EM"
"24906_7_366"	"3315"	"P06"	"366"	"Donor-3-EM"
"24906_7_367"	"3315"	"P07"	"367"	"Donor-3-EM"
"24906_7_368"	"3315"	"P08"	"368"	"Donor-3-EM"
"24906_7_369"	"3315"	"P09"	"369"	"Donor-3-EM"
"24906_7_370"	"3315"	"P10"	"370"	"Donor-3-EM"
"24906_7_371"	"3315"	"P11"	"371"	"Donor-3-EM"
"24906_7_372"	"3315"	"P12"	"372"	"Donor-3-EM"
"24906_7_373"	"3315"	"P13"	"373"	"Donor-3-DM"
"24906_7_374"	"3315"	"P14"	"374"	"Donor-3-DM"
"24906_7_375"	"3315"	"P15"	"375"	"Donor-3-DM"
"24906_7_376"	"3315"	"P16"	"376"	"Donor-3-DM"
"24906_7_377"	"3315"	"P17"	"377"	"Donor-3-DM"
"24906_7_378"	"3315"	"P18"	"378"	"Donor-3-DM"
"24906_7_379"	"3315"	"P19"	"379"	"Donor-3-DM"
"24906_7_380"	"3315"	"P20"	"380"	"Donor-3-DM"
"24906_7_381"	"3315"	"P21"	"381"	"no cells"
"24906_7_382"	"3315"	"P22"	"382"	"no cells"
"24906_7_383"	"3315"	"P23"	"383"	"no cells"
"24906_7_384"	"3315"	"P24"	"384"	"no cells"
